"LEI_Code","NSA","Period","Item","Label","Portfolio","MKT_Modprod","Mkt_risk","Amount","Row","Column","Sheet"
"2138008AVF4W7FMW8W87","RO","202412","2520402","TOTAL RISK EXPOSURE AMOUNT - by Product","1","4","0","0","18","4","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520403","TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk","1","1","1","0","12","4","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520403","TOTAL RISK EXPOSURE AMOUNT - Traded Debt Instruments - by Risk","1","1","2","0","13","4","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520404","TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk","1","2","1","0","15","4","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520404","TOTAL RISK EXPOSURE AMOUNT - Equities - by Risk","1","2","2","0","16","4","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520411","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg)","5","0","0","0","19","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","1","0","0","11","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","2","0","0","14","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","3","0","0","17","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520412","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - by Product","5","4","0","0","18","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520413","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk","5","1","1","0","12","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520413","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Traded Debt Instruments - by Risk","5","1","2","0","13","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520414","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk","5","2","1","0","15","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520414","VAR - MULTIPLICATION FACTOR (mc) x AVERAGE OF PREVIOUS 60 WORKING DAYS (VaRavg) - Equities - by Risk","5","2","2","0","16","15","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520421","VAR - PREVIOUS DAY (VaRt-1)","5","0","0","0","19","16","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","1","0","0","11","16","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","2","0","0","14","16","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","3","0","0","17","16","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520422","VAR - PREVIOUS DAY (VaRt-1) - by Product","5","4","0","0","18","16","Market Risk"
"2138008AVF4W7FMW8W87","RO","202412","2520423","VAR - PREVIOUS DAY (VaRt-1) - Traded Debt Instruments - by Risk","5","1","1","0","12","16","Market Risk"
